,Age,Weight,Height,Max_BPM,Avg_BPM,Resting_BPM,Duration,Calories_Burned,Fat_Percentage,Water_Intake,Frequency,BMI,avg_calories_burned,heart_rate_reserve,heart_rate_recovery,perceived_intensity,fitness_composite_score,Gender_Female,Gender_Male,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Intensity_High,Intensity_Low,Intensity_Mid
10,0.5609756097560976,0.9383398131205332,0.33999999999999986,0.7179487179487181,0.5306122448979593,0.16666666666666696,0.21333333333333332,0.37886028740862887,0.42000000000000004,0.6818181818181818,0.0,0.8995170788829481,0.46995377503852076,0.7619047619047619,0.6694883609767789,0.39382940108892917,0.6675,0,1,0,1,0,0,1,0,0
11,0.853658536585366,0.21782960570497778,0.3999999999999999,0.384615384615385,0.6530612244897962,0.916666666666667,0.4333333333333333,0.5918777717828281,0.544,0.9090909090909091,0.33333333333333337,0.2669000881050487,0.5454545454545452,0.26984126984126977,0.44854093270984485,0.6025408348457351,0.6675,0,1,0,1,0,0,1,0,0
12,0.9512195121951221,0.8779068884469043,0.2200000000000002,0.8974358974358978,0.9183673469387754,0.4583333333333335,0.49333333333333335,0.6809937407043996,0.4840000000000001,0.5454545454545455,0.33333333333333337,0.9010024072429985,0.7118644067796607,0.7619047619047619,0.5355525634449911,0.5517241379310345,0.6675,0,1,1,0,0,0,0,0,1
13,0.5609756097560976,0.7298845283361888,1.0,0.4871794871794872,0.3265306122448983,0.791666666666667,0.4533333333333333,0.5435535105023548,0.7040000000000001,1.0,0.33333333333333337,0.46570741689587436,0.3405238828967643,0.38095238095238093,0.3561337342915334,0.3557168784029039,1.0,0,1,0,1,0,0,1,0,0
14,0.04878048780487804,0.9162686764045529,0.6200000000000001,0.9230769230769234,0.8367346938775513,0.16666666666666696,0.5666666666666667,0.7742218132933361,0.656,0.818181818181818,0.33333333333333337,0.7658509603398702,0.8859784283513095,0.8888888888888888,0.5083271068824785,0.49546279491833034,0.3325,0,1,0,0,0,1,0,1,0
15,0.5121951219512195,0.051469029360678764,0.5,0.5384615384615383,0.22448979591836737,0.08333333333333348,0.4199999999999999,0.5038127850655725,0.648,0.2727272727272728,0.0,0.08530732394902207,0.2942989214175653,0.6825396825396823,0.4525126246723985,0.27404718693284913,0.0,1,0,0,0,1,0,1,0,0
16,0.024390243902439046,0.39902319995530755,0.06000000000000005,0.1538461538461542,0.9591836734693877,0.3333333333333335,0.5533333333333335,0.7330973648625627,0.7919999999999999,0.36363636363636365,0.33333333333333337,0.5703565705685403,0.7580893682588596,0.3492063492063491,0.5255298046399988,0.9142468239564425,0.6675,1,0,0,1,0,0,1,0,0
17,0.5609756097560976,0.07704854641102266,0.54,0.5641025641025639,0.9183673469387754,0.3333333333333335,0.4599999999999999,0.6041371594815463,0.876,0.045454545454545525,0.33333333333333337,0.09044385298145508,0.5208012326656395,0.603174603174603,0.5674755148994979,0.6887477313974593,0.0,1,0,1,0,0,0,0,0,1
18,0.7073170731707319,0.43537647732346185,0.5,1.0,0.5306122448979593,0.25,0.4199999999999999,0.5053356800591011,0.9119999999999998,0.4545454545454545,0.33333333333333337,0.40866278495977326,0.2989214175654853,0.9047619047619047,0.511819193440451,0.2965063520871145,0.6675,1,0,0,0,1,0,1,0,0
19,0.902439024390244,0.5359364667910094,0.33999999999999986,0.7179487179487181,0.9591836734693877,0.04166666666666696,0.5800000000000001,0.6903840193995836,0.608,0.31818181818181823,0.0,0.5603418265948314,0.5439137134052385,0.8095238095238093,0.5388458106046985,0.6472323049001814,0.3325,1,0,0,1,0,0,1,0,0
20,0.024390243902439046,0.6789768074099567,0.54,0.384615384615385,0.14285714285714324,0.916666666666667,0.6666666666666667,0.7001592211078451,0.7559999999999999,1.0,0.6666666666666666,0.5978254684511954,0.4067796610169492,0.26984126984126977,0.15115655572267722,0.27835753176043543,0.6675,0,1,0,0,1,0,1,0,0
21,0.48780487804878053,0.4978385639062268,0.54,0.9487179487179489,0.44897959183673475,0.916666666666667,0.4133333333333334,0.5983632713781124,0.628,0.7272727272727274,0.0,0.4451178350970899,0.6194144838212632,0.6190476190476188,0.39801449974460373,0.26724137931034475,0.6675,0,1,1,0,0,0,0,0,1
22,0.7804878048780488,0.487144495585337,0.3599999999999999,0.6923076923076925,0.8367346938775513,0.8333333333333335,0.4466666666666666,0.5806783985085344,0.924,0.4545454545454545,0.0,0.5109005308061736,0.4745762711864405,0.49206349206349187,0.5012628586324781,0.5852994555353901,0.6675,1,0,0,0,0,1,0,1,0
23,0.26829268292682934,0.9390423195538111,0.56,0.9487179487179489,0.9795918367346941,0.625,0.1866666666666667,0.4891365123455147,0.7240000000000001,0.8636363636363636,0.0,0.8089358970651901,0.9876733436055469,0.7301587301587298,0.7446857514459826,0.5666969147005445,0.6675,0,1,0,0,0,1,0,1,0
24,0.5121951219512195,0.4029934907898136,0.3799999999999999,0.7692307692307692,0.5714285714285716,0.3333333333333335,0.49999999999999994,0.6297175736702085,0.676,0.18181818181818177,0.6666666666666666,0.4312666860894159,0.5130970724191062,0.7301587301587298,0.4642271560116234,0.39904718693284935,0.6675,1,0,0,1,0,0,1,0,0
25,0.5853658536585367,0.39503425459264907,0.41999999999999993,0.3333333333333339,1.0,0.5,0.6133333333333333,0.7171298914279682,0.644,0.13636363636363635,0.33333333333333337,0.4076779046647201,0.567026194144838,0.39682539682539675,0.4868023294849114,0.8482304900181488,0.6675,1,0,0,0,0,1,0,1,0
26,0.6341463414634148,0.4147941607600396,0.6000000000000001,0.8205128205128212,0.38775510204081653,0.75,0.15333333333333332,0.28486242193041855,0.6880000000000001,0.5454545454545455,0.0,0.350953436030105,0.37904468412942993,0.603174603174603,0.6030853326549682,0.2745009074410165,1.0,0,1,0,1,0,0,1,0,0
27,1.0,0.25320884882955896,0.5,0.2051282051282053,0.30612244897959195,0.791666666666667,0.6533333333333333,0.6674650465833722,0.4640000000000001,0.5909090909090909,0.6666666666666666,0.25520642280996464,0.32973805855161786,0.20634920634920628,0.24054599687610134,0.4550816696914701,0.6675,0,1,0,0,1,0,1,0,0
28,0.6585365853658538,0.6389370262652325,0.7200000000000002,0.666666666666667,0.3265306122448983,0.666666666666667,0.76,0.7295310994749431,0.16799999999999993,0.9090909090909091,0.9999999999999999,0.49304771085815036,0.34206471494607094,0.5396825396825395,0.22139708745940984,0.2908348457350274,1.0,0,1,0,1,0,0,1,0,0
29,0.3658536585365854,0.566973096988487,0.3599999999999999,0.5897435897435903,0.30612244897959195,0.20833333333333348,0.5266666666666666,0.5957780102569687,0.8919999999999998,0.13636363636363635,0.33333333333333337,0.5781651102851275,0.3466872110939907,0.6666666666666665,0.39354394059340964,0.3055807622504536,0.3325,1,0,0,1,0,0,1,0,0
30,0.34146341463414637,0.8448206026923444,0.6000000000000001,0.3076923076923075,0.36734693877551017,0.125,0.5133333333333334,0.6530189873373469,0.7359999999999999,0.9090909090909091,0.33333333333333337,0.7136063846535214,0.5624036979969183,0.5238095238095237,0.43230420455711666,0.4521324863883849,0.3325,0,1,0,1,0,0,1,0,0
31,0.04878048780487804,0.41739440467992006,0.040000000000000036,0.6410256410256414,0.14285714285714324,0.0,0.35333333333333333,0.4341059331306827,0.7200000000000001,0.31818181818181823,0.6666666666666666,0.5953024918547913,0.2434514637904468,0.7777777777777777,0.48311546318394794,0.1894283121597098,0.3325,1,0,0,0,0,1,0,1,0
32,0.878048780487805,0.19283332586494106,0.2200000000000002,0.7179487179487181,0.7551020408163267,0.7083333333333335,0.6533333333333333,0.6990814132298291,0.7279999999999999,0.5454545454545455,0.0,0.32377181526919063,0.4283513097072418,0.5555555555555554,0.3844711151443832,0.5265426497277679,0.6675,1,0,0,1,0,0,1,0,0
33,0.14634146341463422,0.3285222940115684,0.020000000000000018,0.6923076923076925,0.7551020408163267,0.75,0.36000000000000004,0.558974482229051,0.868,0.4545454545454545,0.0,0.5297051170079352,0.6286594761171032,0.5238095238095237,0.5453628095033332,0.5367513611615244,0.6675,1,0,1,0,0,0,0,0,1
34,0.48780487804878053,0.6031960129013108,0.41999999999999993,0.6923076923076925,0.5714285714285716,0.3333333333333335,0.6799999999999999,0.7937120360996825,0.007999999999999952,0.9090909090909091,0.9999999999999999,0.583323859534306,0.7026194144838211,0.6825396825396823,0.37521682120684885,0.427404718693285,0.6675,0,1,0,1,0,0,1,0,0
35,0.1951219512195122,0.9848333702830225,0.45999999999999996,0.17948717948717974,0.8163265306122449,0.5,0.5466666666666666,0.7584213202002954,0.6920000000000001,0.6363636363636364,0.33333333333333337,0.8881938151909616,0.8736517719568566,0.3015873015873014,0.4793989831818868,0.8055807622504538,1.0,0,1,0,0,1,0,1,0,0
36,0.9268292682926831,0.3342683665466617,0.1200000000000001,0.5641025641025639,0.7142857142857144,0.29166666666666696,0.5066666666666666,0.6009367410734634,0.936,0.5000000000000001,0.6666666666666666,0.4880737541428215,0.4052388289676425,0.6190476190476188,0.5012628586324781,0.5639745916515426,0.3325,1,0,1,0,0,0,0,0,1
37,0.4146341463414634,0.751176653118351,0.41999999999999993,0.7179487179487181,0.5102040816326534,0.916666666666667,0.56,0.7113536150348128,0.568,0.6363636363636364,0.33333333333333337,0.7080147117843993,0.6625577812018488,0.47619047619047605,0.33622962150234176,0.3818058076225044,1.0,0,1,0,0,1,0,1,0,0
38,0.07317073170731708,0.3802456482958645,0.6200000000000001,0.10256410256410309,0.6122448979591839,0.5,0.5333333333333334,0.7129348367681412,0.7040000000000001,0.9090909090909091,0.6666666666666666,0.31410254080512834,0.7303543913713406,0.25396825396825395,0.43641711406163075,0.7068965517241379,0.6675,0,1,0,0,1,0,1,0,0
39,0.5853658536585367,0.10937639963485424,0.20000000000000018,0.1538461538461542,0.8775510204081636,0.5833333333333335,0.54,0.7049840393656139,0.46799999999999997,0.5000000000000001,0.33333333333333337,0.26208448660935124,0.6856702619414483,0.25396825396825395,0.4868023294849114,0.859573502722323,0.6675,0,1,0,0,1,0,1,0,0
40,0.3170731707317073,0.1688201984688753,0.020000000000000018,0.8974358974358978,0.22448979591836737,0.41666666666666696,0.6533333333333333,0.655937939799629,0.7279999999999999,0.2272727272727273,0.0,0.3950839778660997,0.2942989214175653,0.7777777777777777,0.27661874540819903,0.15607985480943753,1.0,1,0,1,0,0,0,0,0,1
41,0.1951219512195122,0.08668518763124577,0.20000000000000018,0.666666666666667,0.3265306122448983,0.4583333333333335,0.38666666666666666,0.4992192813835885,0.9880000000000001,0.2272727272727273,0.33333333333333337,0.2429049950926916,0.35901386748844377,0.6190476190476188,0.44854093270984485,0.2908348457350274,0.6675,1,0,1,0,0,0,0,0,1
42,0.6097560975609757,0.8831730575990808,0.6600000000000001,0.02564102564102555,0.28571428571428603,0.541666666666667,0.6333333333333333,0.6518471650001127,0.7959999999999999,0.6363636363636364,0.6666666666666666,0.7221245259868829,0.3174114021571648,0.19047619047619024,0.28804399929339863,0.5201905626134302,0.6675,0,1,0,0,0,1,0,1,0
43,0.024390243902439046,0.35127686147321446,0.18000000000000016,0.6153846153846159,0.16326530612244916,0.125,0.4266666666666666,0.4961360373584478,0.8040000000000002,0.31818181818181823,0.0,0.4750370876953127,0.2573189522342063,0.714285714285714,0.42396705516692856,0.2102994555353901,0.6675,1,0,1,0,0,0,0,0,1
44,0.4634146341463415,0.9619048240795114,0.52,0.2051282051282053,0.7755102040816326,0.0,0.6666666666666667,0.8234738035450615,0.7720000000000001,0.5909090909090909,0.0,0.8444172247609338,0.8459167950693371,0.5079365079365079,0.4642271560116234,0.7656533575317606,0.6675,0,1,0,1,0,0,1,0,0
45,0.6585365853658538,0.22924736249045452,0.7000000000000002,0.666666666666667,0.8367346938775513,0.9583333333333335,0.4666666666666666,0.6483170246887,0.608,0.4545454545454545,0.33333333333333337,0.15546880178755762,0.6594761171032355,0.4285714285714284,0.47187525200173125,0.5957350272232305,0.6675,0,1,0,0,1,0,1,0,0
46,0.14634146341463422,0.2657170526351931,0.48,0.0,0.9591836734693877,0.125,0.22666666666666663,0.5276991985285795,0.5159999999999999,0.9545454545454545,0.33333333333333337,0.27406326115998336,0.9738058551617874,0.33333333333333326,0.7571358103406849,1.0,0.0,0,1,0,0,0,1,0,1,0
47,0.17073170731707316,0.6703479236579737,0.8999999999999999,0.5641025641025639,0.22448979591836737,0.75,0.6066666666666667,0.6826622453778404,0.508,0.6818181818181818,0.0,0.45194413980975234,0.4637904468412941,0.4444444444444442,0.24054599687610134,0.26497277676951003,1.0,0,1,1,0,0,0,0,0,1
48,0.8292682926829269,0.33997580973073704,0.41999999999999993,0.23076923076923084,0.6326530612244898,0.3333333333333335,0.48666666666666664,0.5726369476327617,0.9719999999999999,0.2272727272727273,0.33333333333333337,0.3615433987736334,0.35901386748844377,0.39682539682539675,0.4868023294849114,0.6590290381125223,0.6675,1,0,0,0,1,0,1,0,0
49,0.3170731707317073,0.5852777281803325,0.08000000000000007,0.6153846153846159,0.48979591836734704,0.375,0.35333333333333333,0.5053356800591011,0.668,0.36363636363636365,0.6666666666666666,0.7180910505360276,0.4637904468412941,0.6190476190476188,0.5288949050916655,0.40744101633393837,0.3325,1,0,1,0,0,0,0,0,1
50,0.39024390243902446,0.20625619798213712,0.2400000000000002,0.0512820512820511,0.7755102040816326,0.125,0.6133333333333333,0.7386563482775967,0.832,0.40909090909090906,0.33333333333333337,0.32598475132608806,0.6425269645608627,0.3650793650793649,0.4756524098968231,0.8446007259528132,0.3325,1,0,0,0,0,1,0,1,0
51,0.853658536585366,0.6319081832385036,0.52,0.12820512820512864,0.34693877551020424,0.791666666666667,0.78,0.7441610968434937,0.11199999999999999,0.9090909090909091,0.9999999999999999,0.5661569082030695,0.35593220338983045,0.1587301587301586,0.2014213549389953,0.5156533575317603,0.6675,0,1,1,0,0,0,0,0,1
52,0.9512195121951221,0.9474273652574312,0.7799999999999998,0.12820512820512864,0.28571428571428603,0.3333333333333335,0.4199999999999999,0.5113864860638784,0.6959999999999998,0.9545454545454545,0.33333333333333337,0.7301238991005543,0.3174114021571648,0.33333333333333326,0.43230420455711666,0.474364791288566,0.3325,0,1,1,0,0,0,0,0,1
53,0.07317073170731708,0.7494225637006089,0.43999999999999995,0.02564102564102555,0.6326530612244898,0.5,0.5066666666666666,0.6990814132298291,0.6,0.5909090909090909,0.33333333333333337,0.6982323342982619,0.7457627118644068,0.20634920634920628,0.456450514591423,0.7597549909255901,1.0,0,1,0,0,1,0,1,0,0
54,0.024390243902439046,0.5107287614795339,0.5800000000000001,0.4358974358974361,0.10204081632653095,0.4583333333333335,0.20666666666666672,0.28934047918646,0.7080000000000001,0.045454545454545525,0.33333333333333337,0.4397979933316014,0.2172573189522342,0.47619047619047605,0.5083271068824785,0.23411978221415608,0.6675,1,0,0,1,0,0,1,0,0
55,0.12195121951219517,0.8950887476038107,0.20000000000000018,0.5641025641025639,0.8775510204081636,0.41666666666666696,0.6466666666666667,0.8294992242966757,0.46799999999999997,0.5454545454545455,0.6666666666666666,0.9243576585181974,0.9152542372881356,0.5714285714285712,0.4525126246723985,0.6637931034482758,0.6675,0,1,1,0,0,0,0,0,1
56,1.0,0.41869154622511706,0.040000000000000036,0.02564102564102555,0.8571428571428572,0.4583333333333335,0.5999999999999999,0.6854321687246423,0.848,0.2727272727272728,0.33333333333333337,0.5963127502949659,0.48536209553158693,0.2222222222222221,0.4642271560116234,0.9147005444646097,0.6675,1,0,0,0,0,1,0,1,0
57,0.07317073170731708,0.19452283682286886,0.040000000000000036,0.28205128205128194,0.6938775510204085,0.7083333333333335,0.38666666666666666,0.5699307925528143,0.888,0.5000000000000001,0.33333333333333337,0.4073493097467127,0.5916795069337442,0.2857142857142856,0.5152851218011335,0.6751361161524501,0.6675,1,0,1,0,0,0,0,0,1
58,0.6829268292682928,0.35826438220353785,0.41999999999999993,0.5384615384615383,0.6734693877551021,0.4583333333333335,0.78,0.7525641853975347,0.31200000000000006,0.5454545454545455,0.6666666666666666,0.3767972121927845,0.38212634822804303,0.5396825396825395,0.3412864944882411,0.5496823956442831,0.6675,1,0,1,0,0,0,0,0,1
59,0.4146341463414634,0.0924151012343355,0.2400000000000002,0.9230769230769234,0.7551020408163267,0.625,0.040000000000000036,0.21048228361647148,0.896,0.2272727272727273,0.0,0.229967355905762,0.6317411402157165,0.714285714285714,0.8462485009190528,0.4491833030852992,0.6675,1,0,0,1,0,0,1,0,0
60,0.6097560975609757,0.3183721255706691,0.2200000000000002,0.4871794871794872,0.08163265306122458,0.16666666666666696,0.36000000000000004,0.3663533485916317,0.656,0.5000000000000001,0.33333333333333337,0.42935694628652454,0.04468412942989186,0.6190476190476188,0.43230420455711666,0.2034936479128855,0.3325,1,0,0,0,1,0,1,0,0
61,0.8048780487804879,0.09621367122313318,0.2599999999999998,0.9743589743589745,0.34693877551020424,0.791666666666667,0.38666666666666666,0.44436498398394964,0.9519999999999998,0.2727272727272728,0.6666666666666666,0.22447149403906153,0.19722650231124783,0.6825396825396823,0.4024422777693615,0.20167876588021771,0.3325,1,0,0,0,0,1,0,1,0
62,0.21951219512195125,0.6645462224271208,0.2599999999999998,0.5897435897435903,0.30612244897959195,1.0,0.8333333333333333,0.8213061779341411,0.11599999999999999,0.9090909090909091,0.9999999999999999,0.7034662406328955,0.5192604006163326,0.3650793650793649,0.12782223643079077,0.3055807622504536,0.6675,0,1,0,0,1,0,1,0,0
63,0.853658536585366,0.21947014529985998,0.48,0.4871794871794872,0.14285714285714324,0.4583333333333335,0.48666666666666664,0.5284295963685306,0.45200000000000007,1.0,0.33333333333333337,0.23500326235741742,0.22650231124807396,0.5079365079365079,0.325946992276229,0.2416061705989112,0.3325,0,1,0,0,1,0,1,0,0
64,0.3170731707317073,0.4043128057036065,0.3999999999999999,0.0,0.48979591836734704,0.8333333333333335,0.98,0.8707626528945287,0.29200000000000004,0.5454545454545455,0.9999999999999999,0.42391817108857444,0.4622496147919877,0.06349206349206327,0.16608363320585737,0.673774954627949,1.0,1,0,0,0,1,0,1,0,0
65,0.7317073170731709,0.4391807210728138,0.2200000000000002,0.0,0.6326530612244898,1.0,0.08000000000000002,0.18557600376661654,0.936,0.0,0.0,0.5313652463405796,0.3574730354391371,0.0,0.71650331569509,0.7731397459165152,0.6675,1,0,1,0,0,0,0,0,1
66,0.34146341463414637,0.6488783456680909,0.20000000000000018,0.4102564102564106,0.5102040816326534,0.41666666666666696,0.9933333333333334,0.9342940836495677,0.17999999999999994,0.9090909090909091,0.9999999999999999,0.7168125830939545,0.6610169491525422,0.47619047619047605,0.22139708745940984,0.5011343012704175,1.0,0,1,0,1,0,0,1,0,0
67,0.17073170731707316,0.41739440467992006,0.54,0.0,0.4285714285714288,0.3333333333333335,0.25999999999999995,0.41031744386909397,0.7040000000000001,0.5000000000000001,0.33333333333333337,0.3774829002389217,0.42218798151001535,0.25396825396825395,0.5826473420697612,0.6311252268602541,0.6675,1,0,1,0,0,0,0,0,1
68,0.3170731707317073,0.3596550114680679,0.52,0.7435897435897436,0.6122448979591839,0.7083333333333335,0.8733333333333333,0.846368410573211,0.3440000000000001,0.5454545454545455,0.6666666666666666,0.3365851736745049,0.5392912172573188,0.5714285714285712,0.2528853754036589,0.4326225045372052,0.6675,1,0,0,0,0,1,0,1,0
69,0.5365853658536586,0.8313758479414584,0.2999999999999998,0.0512820512820511,0.8571428571428572,1.0,0.5466666666666666,0.7651786734518007,0.43999999999999995,0.9545454545454545,0.6666666666666666,0.8267135922135749,0.9013867488443756,0.03174603174603163,0.4281544074795258,0.9006352087114338,1.0,0,1,0,1,0,0,1,0,0
70,0.9512195121951221,0.39902319995530755,0.040000000000000036,0.2564102564102564,0.18367346938775508,0.08333333333333348,0.8200000000000001,0.6759584169807669,0.20799999999999996,0.5454545454545455,0.9999999999999999,0.579716644152311,0.1032357473035439,0.5079365079365079,0.24054599687610134,0.35344827586206873,0.6675,1,0,0,0,1,0,1,0,0
71,0.48780487804878053,0.3638132841542614,0.08000000000000007,0.5897435897435903,0.22448979591836737,0.791666666666667,0.6466666666666667,0.6524333803801912,0.824,0.5454545454545455,0.33333333333333337,0.5313652463405796,0.29583975346687197,0.4444444444444442,0.214833867165937,0.2558983666061705,0.6675,1,0,0,1,0,0,1,0,0
72,0.3658536585365854,0.010546458309881324,0.2599999999999998,0.5384615384615383,0.5510204081632653,0.666666666666667,0.38000000000000006,0.5378397173441773,0.876,0.0,0.6666666666666666,0.15218983830796384,0.49922958397534667,0.46031746031746024,0.4868023294849114,0.4745916515426496,0.3325,1,0,0,0,0,1,0,1,0
73,0.4146341463414634,0.4763140003203703,0.5800000000000001,0.6410256410256414,0.10204081632653095,0.541666666666667,0.38666666666666666,0.506095588931637,0.7200000000000001,0.36363636363636365,0.33333333333333337,0.4109555806729639,0.3805855161787366,0.5714285714285712,0.3609787971237489,0.16492740471869305,1.0,0,1,1,0,0,0,0,0,1
74,0.5609756097560976,0.7262833395805974,0.2400000000000002,0.3076923076923075,0.38775510204081653,0.0,0.4199999999999999,0.5313417692981841,0.5359999999999999,0.7272727272727274,0.6666666666666666,0.7644556101415088,0.37904468412942993,0.5714285714285712,0.5048084642782025,0.4652903811252269,0.3325,0,1,1,0,0,0,0,0,1
75,0.6097560975609757,0.27804364269818516,0.6400000000000001,0.0,0.08163265306122458,0.666666666666667,0.38666666666666666,0.44181765571787857,0.404,0.2272727272727273,0.33333333333333337,0.22021499474403905,0.18952234206471497,0.12698412698412698,0.3311168703359938,0.3901996370235934,0.3325,0,1,0,0,1,0,1,0,0
76,0.5853658536585367,0.2500527895214222,0.43999999999999995,0.5897435897435903,0.44897959183673475,1.0,0.5800000000000001,0.5983632713781124,0.7919999999999999,0.045454545454545525,0.33333333333333337,0.2772240191276367,0.25269645608628655,0.3650793650793649,0.293652543995148,0.3924682395644281,0.3325,1,0,1,0,0,0,0,0,1
77,0.9756097560975612,0.42643304949692507,0.5,0.23076923076923084,0.16326530612244916,0.29166666666666696,0.08666666666666667,0.1019398572967134,0.608,0.13636363636363635,0.0,0.4010771620836695,0.09244992295839749,0.41269841269841256,0.6719560962803282,0.3502722323049001,0.3325,1,0,1,0,0,0,0,0,1
78,0.6829268292682928,0.8103924096675517,0.54,0.8717948717948723,0.5714285714285716,0.16666666666666696,0.4533333333333333,0.5912251028233317,0.43599999999999994,0.6363636363636364,0.0,0.7084463953096414,0.49306625577812,0.8571428571428572,0.511819193440451,0.36274954627949185,0.3325,0,1,0,0,0,1,0,1,0
79,0.34146341463414637,0.36795128898087315,0.16000000000000014,0.5897435897435903,0.30612244897959195,0.16666666666666696,0.9133333333333333,0.8050015734445806,0.264,0.5454545454545455,0.9999999999999999,0.4982768358715779,0.3466872110939907,0.6825396825396823,0.22786851144811932,0.3055807622504536,0.3325,1,0,0,1,0,0,1,0,0
80,0.0,0.2276256256531468,0.48,0.6923076923076925,0.9183673469387754,0.3333333333333335,0.4666666666666666,0.668035266189833,0.7759999999999999,0.31818181818181823,0.0,0.2416631398407385,0.7318952234206468,0.6825396825396823,0.5643805249474122,0.6338475499092557,0.0,1,0,1,0,0,0,0,0,1
81,0.5853658536585367,0.33712688431847404,0.48,0.8974358974358978,0.4285714285714288,0.08333333333333348,0.8533333333333333,0.7421655783971657,0.2559999999999999,0.5454545454545455,0.9999999999999999,0.3340407930661198,0.24191063174114014,0.9047619047619047,0.293652543995148,0.27245916515426494,0.3325,1,0,0,0,0,1,0,1,0
82,0.14634146341463422,0.509564979287461,0.52,0.384615384615385,0.14285714285714324,0.75,0.23999999999999994,0.33226857033971324,0.832,0.0,0.33333333333333337,0.4629758594776434,0.2434514637904468,0.33333333333333326,0.44049378600708333,0.27835753176043543,0.6675,1,0,0,0,0,1,0,1,0
83,0.1951219512195122,0.5527042068878032,0.2599999999999998,1.0,0.38775510204081653,0.916666666666667,0.38666666666666666,0.5121382946395601,0.624,0.09090909090909094,0.0,0.6093179324785298,0.39907550077041587,0.6507936507936507,0.39354394059340964,0.21665154264972752,0.6675,1,0,0,0,1,0,1,0,0
